id,label
11214,airplane
11215,frog
11216,airplane
11217,airplane
11218,airplane
11219,ship
11220,deer
11221,deer
11222,frog
11223,deer
11224,airplane
11225,frog
11226,frog
11227,frog
11228,airplane
11229,ship
11230,airplane
11231,deer
11232,deer
11233,deer
11234,airplane
11235,deer
11236,ship
11237,frog
11238,airplane
11239,deer
11240,deer
11241,ship
11242,frog
11243,airplane
11244,ship
11245,ship
11246,airplane
11247,ship
11248,airplane
11249,ship
11250,frog
11251,airplane
11252,frog
11253,airplane
11254,frog
11255,deer
11256,deer
11257,ship
11258,ship
11259,deer
11260,deer
11261,deer
11262,frog
11263,deer
11264,frog
11265,deer
11266,frog
11267,airplane
11268,airplane
11269,ship
11270,frog
11271,airplane
11272,deer
11273,frog
11274,deer
11275,frog
11276,deer
11277,frog
11278,ship
11279,ship
11280,airplane
11281,airplane
11282,deer
11283,airplane
11284,deer
11285,frog
11286,airplane
11287,deer
11288,deer
11289,ship
11290,airplane
11291,deer
11292,frog
11293,ship
11294,deer
11295,deer
11296,frog
11297,frog
11298,deer
11299,frog
11300,deer
11301,ship
11302,airplane
11303,ship
11304,airplane
11305,deer
11306,airplane
11307,airplane
11308,frog
11309,frog
11310,deer
11311,ship
11312,ship
11313,ship
11314,deer
11315,deer
11316,ship
11317,airplane
11318,airplane
11319,frog
11320,airplane
11321,ship
11322,airplane
11323,deer
11324,deer
11325,deer
11326,deer
11327,airplane
11328,frog
11329,ship
11330,ship
11331,frog
11332,ship
11333,deer
11334,deer
11335,deer
11336,deer
11337,airplane
11338,frog
11339,airplane
11340,airplane
11341,frog
11342,frog
11343,deer
11344,frog
11345,deer
11346,frog
11347,airplane
11348,frog
11349,ship
11350,deer
11351,deer
11352,frog
11353,ship
11354,airplane
11355,airplane
11356,airplane
11357,deer
11358,airplane
11359,ship
11360,frog
11361,deer
11362,frog
11363,ship
11364,frog
11365,ship
11366,airplane
11367,ship
11368,frog
11369,ship
11370,ship
11371,airplane
11372,frog
11373,airplane
11374,ship
11375,frog
11376,airplane
11377,ship
11378,frog
11379,deer
11380,frog
11381,airplane
11382,airplane
11383,deer
11384,deer
11385,frog
11386,frog
11387,deer
11388,airplane
11389,deer
11390,frog
11391,ship
11392,frog
11393,ship
11394,frog
11395,ship
11396,deer
11397,frog
11398,frog
11399,frog
11400,frog
11401,ship
11402,deer
11403,airplane
11404,airplane
11405,deer
11406,airplane
11407,frog
11408,ship
11409,frog
11410,frog
11411,ship
11412,airplane
11413,deer
11414,airplane
11415,deer
11416,ship
11417,frog
11418,airplane
11419,deer
11420,deer
11421,deer
11422,airplane
11423,ship
11424,frog
11425,deer
11426,deer
11427,ship
11428,deer
11429,deer
11430,frog
11431,frog
11432,frog
11433,deer
11434,deer
11435,airplane
11436,deer
11437,frog
11438,airplane
11439,airplane
11440,frog
11441,airplane
11442,ship
11443,frog
11444,deer
11445,deer
11446,airplane
11447,frog
11448,airplane
11449,deer
11450,deer
11451,frog
11452,airplane
11453,deer
11454,frog
11455,frog
11456,airplane
11457,deer
11458,frog
11459,airplane
11460,ship
11461,ship
11462,ship
11463,frog
11464,frog
11465,deer
11466,airplane
11467,airplane
11468,ship
11469,ship
11470,deer
11471,airplane
11472,frog
11473,airplane
11474,ship
11475,deer
11476,frog
11477,airplane
11478,frog
11479,deer
11480,airplane
11481,ship
11482,deer
11483,frog
11484,frog
11485,airplane
11486,deer
11487,deer
11488,deer
11489,frog
11490,ship
11491,airplane
11492,deer
11493,airplane
11494,ship
11495,deer
11496,ship
11497,frog
11498,ship
11499,deer
11500,deer
11501,airplane
11502,deer
11503,airplane
11504,deer
11505,deer
11506,deer
11507,deer
11508,ship
11509,deer
11510,frog
11511,ship
11512,deer
11513,frog
11514,airplane
11515,frog
11516,deer
11517,airplane
11518,airplane
11519,ship
11520,deer
11521,airplane
11522,deer
11523,ship
11524,ship
11525,ship
11526,frog
11527,frog
11528,airplane
11529,airplane
11530,frog
11531,ship
11532,deer
11533,deer
11534,airplane
11535,deer
11536,airplane
11537,deer
11538,airplane
11539,ship
11540,deer
11541,deer
11542,airplane
11543,deer
11544,airplane
11545,ship
11546,airplane
11547,airplane
11548,ship
11549,airplane
11550,frog
11551,ship
11552,ship
11553,airplane
11554,deer
11555,ship
11556,frog
11557,ship
11558,ship
11559,ship
11560,frog
11561,deer
11562,airplane
11563,deer
11564,airplane
11565,airplane
11566,ship
11567,frog
11568,ship
11569,frog
11570,frog
11571,frog
11572,frog
11573,frog
11574,airplane
11575,deer
11576,frog
11577,ship
11578,deer
11579,ship
11580,ship
11581,deer
11582,airplane
11583,deer
11584,deer
11585,ship
11586,deer
11587,airplane
11588,ship
11589,ship
11590,airplane
11591,airplane
11592,frog
11593,deer
11594,ship
11595,deer
11596,deer
11597,deer
11598,ship
11599,ship
11600,frog
11601,deer
11602,deer
11603,frog
11604,airplane
11605,frog
11606,frog
11607,frog
11608,deer
11609,airplane
11610,deer
11611,deer
11612,deer
11613,frog
11614,airplane
11615,frog
11616,frog
11617,frog
11618,deer
11619,airplane
11620,frog
11621,frog
11622,deer
11623,deer
11624,deer
11625,deer
11626,ship
11627,frog
11628,deer
11629,airplane
11630,frog
11631,ship
11632,airplane
11633,deer
11634,airplane
11635,airplane
11636,deer
11637,deer
11638,frog
11639,ship
11640,deer
11641,airplane
11642,airplane
11643,ship
11644,deer
11645,deer
11646,airplane
11647,airplane
11648,frog
11649,deer
11650,frog
11651,ship
11652,deer
11653,frog
11654,frog
11655,frog
11656,deer
11657,airplane
11658,frog
11659,airplane
11660,ship
11661,airplane
11662,frog
11663,deer
11664,ship
11665,deer
11666,frog
11667,airplane
11668,airplane
11669,deer
11670,frog
11671,deer
11672,airplane
11673,frog
11674,ship
11675,deer
11676,deer
11677,airplane
11678,deer
11679,frog
11680,airplane
11681,frog
11682,frog
11683,airplane
11684,ship
11685,airplane
11686,deer
11687,frog
11688,airplane
11689,frog
11690,airplane
11691,frog
11692,airplane
11693,frog
11694,ship
11695,ship
11696,ship
11697,frog
11698,ship
11699,deer
11700,frog
11701,ship
11702,airplane
11703,airplane
11704,frog
11705,ship
11706,airplane
11707,airplane
11708,ship
11709,airplane
11710,deer
11711,frog
11712,frog
11713,deer
11714,ship
11715,airplane
11716,deer
11717,airplane
11718,deer
11719,ship
11720,frog
11721,frog
11722,deer
11723,deer
11724,airplane
11725,airplane
11726,frog
11727,frog
11728,frog
11729,frog
11730,frog
11731,deer
11732,ship
11733,airplane
11734,deer
11735,deer
11736,ship
11737,frog
11738,airplane
11739,airplane
11740,ship
11741,deer
11742,deer
11743,ship
11744,frog
11745,frog
11746,ship
11747,frog
11748,frog
11749,ship
11750,airplane
11751,deer
11752,ship
11753,ship
11754,frog
11755,frog
11756,frog
11757,deer
11758,airplane
11759,deer
11760,ship
11761,ship
11762,ship
11763,ship
11764,airplane
11765,airplane
11766,deer
11767,ship
11768,airplane
11769,ship
11770,deer
11771,airplane
11772,ship
11773,airplane
11774,frog
11775,ship
11776,airplane
11777,airplane
11778,frog
11779,airplane
11780,ship
11781,deer
11782,deer
11783,ship
11784,ship
11785,frog
11786,deer
11787,airplane
11788,airplane
11789,airplane
11790,frog
11791,frog
11792,ship
11793,ship
11794,ship
11795,frog
11796,ship
11797,frog
11798,frog
11799,frog
11800,airplane
11801,deer
11802,ship
11803,airplane
11804,airplane
11805,airplane
11806,deer
11807,ship
11808,airplane
11809,ship
11810,ship
11811,deer
11812,airplane
11813,deer
11814,deer
11815,ship
11816,airplane
11817,airplane
11818,frog
11819,deer
11820,deer
11821,airplane
11822,deer
11823,frog
11824,airplane
11825,ship
11826,airplane
11827,airplane
11828,deer
11829,airplane
11830,ship
11831,deer
11832,airplane
11833,airplane
11834,deer
11835,ship
11836,ship
11837,frog
11838,deer
11839,frog
11840,frog
11841,ship
11842,ship
11843,frog
11844,ship
11845,ship
11846,frog
11847,deer
11848,airplane
11849,ship
11850,airplane
11851,frog
11852,ship
11853,deer
11854,airplane
11855,ship
11856,ship
11857,airplane
11858,frog
11859,airplane
11860,ship
11861,airplane
11862,frog
11863,deer
11864,deer
11865,deer
11866,ship
11867,ship
11868,airplane
11869,frog
11870,frog
11871,frog
11872,airplane
11873,deer
11874,airplane
11875,ship
11876,ship
11877,ship
11878,frog
11879,deer
11880,deer
11881,airplane
11882,ship
11883,ship
11884,ship
11885,airplane
11886,ship
11887,deer
11888,ship
11889,frog
11890,frog
11891,frog
11892,deer
11893,frog
11894,airplane
11895,ship
11896,frog
11897,airplane
11898,deer
11899,ship
11900,deer
11901,deer
11902,frog
11903,frog
11904,deer
11905,airplane
11906,frog
11907,deer
11908,airplane
11909,frog
11910,frog
11911,deer
11912,ship
11913,deer
11914,airplane
11915,airplane
11916,airplane
11917,deer
11918,ship
11919,airplane
11920,ship
11921,deer
11922,ship
11923,ship
11924,frog
11925,airplane
11926,airplane
11927,airplane
11928,ship
11929,airplane
11930,airplane
11931,frog
11932,deer
11933,airplane
11934,ship
11935,frog
11936,ship
11937,frog
11938,ship
11939,airplane
11940,ship
11941,deer
11942,airplane
11943,ship
11944,ship
11945,ship
11946,frog
11947,ship
11948,ship
11949,frog
11950,deer
11951,airplane
11952,airplane
11953,airplane
11954,deer
11955,ship
11956,ship
11957,ship
11958,frog
11959,ship
11960,frog
11961,ship
11962,frog
11963,frog
11964,frog
11965,airplane
11966,airplane
11967,ship
11968,deer
11969,ship
11970,ship
11971,frog
11972,airplane
11973,frog
11974,airplane
11975,deer
11976,frog
11977,frog
11978,ship
11979,deer
11980,ship
11981,airplane
11982,frog
11983,frog
11984,ship
11985,ship
11986,deer
11987,frog
11988,deer
11989,airplane
11990,airplane
11991,frog
11992,deer
11993,airplane
11994,ship
11995,frog
11996,ship
11997,deer
11998,airplane
11999,deer
12000,airplane
12001,ship
12002,frog
12003,airplane
12004,deer
12005,frog
12006,airplane
12007,ship
12008,deer
12009,airplane
12010,airplane
12011,ship
12012,deer
12013,frog
12014,frog
12015,deer
12016,deer
12017,frog
12018,airplane
12019,ship
12020,frog
12021,frog
12022,ship
12023,ship
12024,frog
12025,deer
12026,airplane
12027,deer
12028,deer
12029,airplane
12030,airplane
12031,ship
12032,ship
12033,ship
12034,airplane
12035,airplane
12036,deer
12037,frog
12038,airplane
12039,deer
12040,frog
12041,airplane
12042,frog
12043,airplane
12044,deer
12045,ship
12046,ship
12047,frog
12048,ship
12049,ship
12050,frog
12051,deer
12052,deer
12053,deer
12054,deer
12055,airplane
12056,airplane
12057,deer
12058,deer
12059,frog
12060,deer
12061,ship
12062,deer
12063,airplane
12064,frog
12065,ship
12066,ship
12067,airplane
12068,deer
12069,airplane
12070,airplane
12071,ship
12072,ship
12073,airplane
12074,deer
12075,frog
12076,deer
12077,deer
12078,frog
12079,ship
12080,airplane
12081,airplane
12082,ship
12083,deer
12084,frog
12085,ship
12086,airplane
12087,deer
12088,deer
12089,ship
12090,airplane
12091,ship
12092,frog
12093,airplane
12094,deer
12095,ship
12096,ship
12097,airplane
12098,frog
12099,ship
12100,frog
12101,deer
12102,deer
12103,frog
12104,deer
12105,deer
12106,airplane
12107,ship
12108,deer
12109,ship
12110,frog
12111,ship
12112,airplane
12113,airplane
12114,ship
12115,airplane
12116,deer
12117,ship
12118,frog
12119,frog
12120,ship
12121,airplane
12122,ship
12123,airplane
12124,ship
12125,deer
12126,deer
12127,airplane
12128,ship
12129,deer
12130,airplane
12131,frog
12132,airplane
12133,airplane
12134,ship
12135,deer
12136,deer
12137,ship
12138,airplane
12139,deer
12140,ship
12141,ship
12142,ship
12143,deer
12144,deer
12145,ship
12146,deer
12147,airplane
12148,deer
12149,frog
12150,ship
12151,deer
12152,frog
12153,ship
12154,frog
12155,airplane
12156,ship
12157,frog
12158,frog
12159,frog
12160,airplane
12161,deer
12162,deer
12163,ship
12164,deer
12165,ship
12166,ship
12167,ship
12168,frog
12169,ship
12170,ship
12171,airplane
12172,deer
12173,airplane
12174,airplane
12175,deer
12176,frog
12177,deer
12178,deer
12179,ship
12180,ship
12181,airplane
12182,frog
12183,airplane
12184,airplane
12185,ship
12186,deer
12187,ship
12188,deer
12189,ship
12190,deer
12191,deer
12192,frog
12193,airplane
12194,frog
12195,airplane
12196,frog
12197,ship
12198,frog
12199,deer
12200,frog
12201,deer
12202,airplane
12203,deer
12204,frog
12205,airplane
12206,airplane
12207,deer
12208,ship
12209,frog
12210,airplane
12211,airplane
12212,ship
12213,frog
12214,airplane
12215,frog
12216,deer
12217,deer
12218,frog
12219,frog
12220,frog
12221,deer
12222,deer
12223,ship
12224,airplane
12225,airplane
12226,deer
12227,ship
12228,ship
12229,airplane
12230,frog
12231,airplane
12232,ship
12233,airplane
12234,deer
12235,ship
12236,ship
12237,frog
12238,airplane
12239,deer
12240,deer
12241,deer
12242,frog
12243,frog
12244,ship
12245,ship
12246,airplane
12247,airplane
12248,frog
12249,deer
12250,airplane
12251,airplane
12252,deer
12253,deer
12254,frog
12255,deer
12256,frog
12257,airplane
12258,deer
12259,frog
12260,frog
12261,airplane
12262,airplane
12263,ship
12264,frog
12265,airplane
12266,ship
12267,frog
12268,ship
12269,airplane
12270,ship
12271,ship
12272,deer
12273,deer
12274,frog
12275,deer
12276,frog
12277,deer
12278,deer
12279,ship
12280,ship
12281,airplane
12282,frog
12283,frog
12284,deer
12285,frog
12286,airplane
12287,deer
12288,deer
12289,airplane
12290,frog
12291,airplane
12292,airplane
12293,deer
12294,frog
12295,ship
12296,airplane
12297,deer
12298,frog
12299,ship
12300,ship
12301,ship
12302,deer
12303,ship
12304,ship
12305,ship
12306,frog
12307,deer
12308,deer
12309,ship
12310,deer
12311,frog
12312,deer
12313,ship
12314,deer
12315,deer
12316,airplane
12317,deer
12318,airplane
12319,deer
12320,airplane
12321,frog
12322,deer
12323,frog
12324,airplane
12325,frog
12326,deer
12327,airplane
12328,airplane
12329,deer
12330,ship
12331,deer
12332,frog
12333,frog
12334,deer
12335,frog
12336,airplane
12337,ship
12338,airplane
12339,airplane
12340,ship
12341,frog
12342,ship
12343,deer
12344,frog
12345,ship
12346,deer
12347,frog
12348,ship
12349,ship
12350,deer
12351,airplane
12352,ship
12353,deer
12354,airplane
12355,deer
12356,airplane
12357,deer
12358,airplane
12359,frog
12360,airplane
12361,airplane
12362,frog
12363,ship
12364,ship
12365,airplane
12366,ship
12367,deer
12368,airplane
12369,deer
12370,airplane
12371,ship
12372,airplane
12373,frog
12374,deer
12375,airplane
12376,deer
12377,ship
12378,deer
12379,ship
12380,frog
12381,airplane
12382,ship
12383,ship
12384,deer
12385,deer
12386,deer
12387,ship
12388,ship
12389,ship
12390,frog
12391,deer
12392,ship
12393,frog
12394,airplane
12395,deer
12396,ship
12397,airplane
12398,airplane
12399,deer
12400,deer
12401,ship
12402,airplane
12403,frog
12404,ship
12405,airplane
12406,frog
12407,frog
12408,frog
12409,airplane
12410,ship
12411,deer
12412,ship
12413,airplane
12414,frog
12415,ship
12416,frog
12417,frog
12418,frog
12419,frog
12420,frog
12421,deer
12422,airplane
12423,deer
12424,ship
12425,frog
12426,deer
12427,deer
12428,airplane
12429,airplane
12430,deer
12431,ship
12432,ship
12433,frog
12434,frog
12435,ship
12436,ship
12437,ship
12438,ship
12439,ship
12440,ship
12441,ship
12442,frog
12443,airplane
12444,ship
12445,airplane
12446,deer
12447,airplane
12448,airplane
12449,ship
12450,ship
12451,deer
12452,frog
12453,frog
12454,frog
12455,frog
12456,deer
12457,ship
12458,airplane
12459,airplane
12460,ship
12461,deer
12462,frog
12463,ship
12464,ship
12465,ship
12466,ship
12467,frog
12468,deer
12469,deer
12470,ship
12471,frog
12472,deer
12473,airplane
12474,airplane
12475,deer
12476,frog
12477,frog
12478,deer
12479,deer
12480,deer
12481,frog
12482,ship
12483,ship
12484,frog
12485,ship
12486,frog
12487,ship
12488,ship
12489,ship
12490,frog
12491,airplane
12492,ship
12493,frog
12494,deer
12495,frog
12496,ship
12497,frog
12498,airplane
12499,ship
12500,deer
12501,ship
12502,airplane
12503,ship
12504,ship
12505,frog
12506,ship
12507,frog
12508,frog
12509,ship
12510,ship
12511,airplane
12512,ship
12513,deer
12514,frog
12515,airplane
12516,frog
12517,frog
12518,frog
12519,airplane
12520,frog
12521,frog
12522,ship
12523,frog
12524,ship
12525,ship
12526,ship
12527,ship
12528,frog
12529,deer
12530,frog
12531,deer
12532,deer
12533,deer
12534,airplane
12535,ship
12536,deer
12537,frog
12538,frog
12539,airplane
12540,frog
12541,frog
12542,ship
12543,frog
12544,airplane
12545,ship
12546,deer
12547,frog
12548,frog
12549,deer
12550,airplane
12551,deer
12552,ship
12553,airplane
12554,deer
12555,frog
12556,airplane
12557,ship
12558,ship
12559,ship
12560,frog
12561,deer
12562,airplane
12563,deer
12564,frog
12565,ship
12566,deer
12567,deer
12568,airplane
12569,ship
12570,ship
12571,deer
12572,ship
12573,ship
12574,deer
12575,deer
12576,ship
12577,airplane
12578,frog
12579,ship
12580,frog
12581,ship
12582,frog
12583,frog
12584,ship
12585,frog
12586,deer
12587,frog
12588,ship
12589,deer
12590,airplane
12591,deer
12592,ship
12593,airplane
12594,airplane
12595,ship
12596,ship
12597,frog
12598,airplane
12599,frog
12600,ship
12601,deer
12602,deer
12603,deer
12604,frog
12605,ship
12606,frog
12607,ship
12608,deer
12609,ship
12610,frog
12611,airplane
12612,frog
12613,ship
12614,deer
12615,ship
12616,airplane
12617,frog
12618,ship
12619,airplane
12620,frog
12621,airplane
12622,frog
12623,ship
12624,ship
12625,deer
12626,deer
12627,ship
12628,frog
12629,airplane
12630,ship
12631,airplane
12632,deer
12633,ship
12634,frog
12635,frog
12636,deer
12637,frog
12638,deer
12639,ship
12640,airplane
12641,ship
12642,ship
12643,deer
12644,airplane
12645,deer
12646,deer
12647,frog
12648,deer
12649,ship
12650,airplane
12651,ship
12652,ship
12653,airplane
12654,frog
12655,airplane
12656,ship
12657,ship
12658,deer
12659,frog
12660,deer
12661,ship
12662,frog
12663,deer
12664,deer
12665,frog
12666,frog
12667,deer
12668,airplane
12669,airplane
12670,ship
12671,ship
12672,deer
12673,deer
12674,deer
12675,ship
12676,frog
12677,frog
12678,ship
12679,frog
12680,frog
12681,ship
12682,deer
12683,frog
12684,deer
12685,deer
12686,frog
12687,frog
12688,ship
12689,frog
12690,ship
12691,ship
12692,airplane
12693,frog
12694,frog
12695,ship
12696,frog
12697,frog
12698,airplane
12699,deer
12700,ship
12701,frog
12702,deer
12703,ship
12704,deer
12705,deer
12706,frog
12707,ship
12708,airplane
12709,frog
12710,frog
12711,frog
12712,deer
12713,airplane
12714,airplane
12715,deer
12716,ship
12717,ship
12718,airplane
12719,airplane
12720,frog
12721,frog
12722,deer
12723,frog
12724,frog
12725,airplane
12726,deer
12727,deer
12728,ship
12729,airplane
12730,frog
12731,ship
12732,deer
12733,ship
12734,ship
12735,airplane
12736,frog
12737,ship
12738,ship
12739,frog
12740,deer
12741,frog
12742,ship
12743,deer
12744,frog
12745,frog
12746,ship
12747,airplane
12748,frog
12749,ship
12750,deer
12751,deer
12752,airplane
12753,airplane
12754,frog
12755,frog
12756,ship
12757,ship
12758,airplane
12759,frog
12760,airplane
12761,ship
12762,frog
12763,airplane
12764,airplane
12765,deer
12766,ship
12767,deer
12768,airplane
12769,deer
12770,deer
12771,airplane
12772,frog
12773,ship
12774,airplane
12775,deer
12776,deer
12777,ship
12778,airplane
12779,ship
12780,deer
12781,airplane
12782,deer
12783,frog
12784,deer
12785,airplane
12786,ship
12787,frog
12788,ship
12789,ship
12790,deer
12791,ship
12792,airplane
12793,airplane
12794,frog
12795,airplane
12796,frog
12797,deer
12798,deer
12799,airplane
12800,frog
12801,airplane
12802,ship
12803,airplane
12804,frog
12805,airplane
12806,frog
12807,ship
12808,deer
12809,ship
12810,airplane
12811,airplane
12812,ship
12813,deer
12814,deer
12815,deer
12816,frog
12817,airplane
12818,airplane
12819,ship
12820,ship
12821,deer
12822,deer
12823,deer
12824,frog
12825,frog
12826,deer
12827,airplane
12828,ship
12829,ship
12830,airplane
12831,airplane
12832,airplane
12833,ship
12834,deer
12835,frog
12836,ship
12837,airplane
12838,frog
12839,ship
12840,deer
12841,ship
12842,ship
12843,deer
12844,airplane
12845,airplane
12846,frog
12847,frog
12848,airplane
12849,frog
12850,frog
12851,ship
12852,deer
12853,ship
12854,airplane
12855,ship
12856,airplane
12857,ship
12858,frog
12859,ship
12860,deer
12861,airplane
12862,airplane
12863,airplane
12864,deer
12865,deer
12866,frog
12867,deer
12868,airplane
12869,airplane
12870,ship
12871,frog
12872,frog
12873,ship
12874,deer
12875,ship
12876,airplane
12877,frog
12878,airplane
12879,deer
12880,airplane
12881,ship
12882,deer
12883,airplane
12884,ship
12885,airplane
12886,deer
12887,deer
12888,ship
12889,ship
12890,deer
12891,ship
12892,deer
12893,ship
12894,airplane
12895,deer
12896,deer
12897,deer
12898,airplane
12899,deer
12900,deer
12901,deer
12902,ship
12903,airplane
12904,ship
12905,frog
12906,deer
12907,airplane
12908,airplane
12909,ship
12910,ship
12911,airplane
12912,ship
12913,ship
12914,frog
12915,frog
12916,frog
12917,frog
12918,airplane
12919,frog
12920,frog
12921,airplane
12922,ship
12923,ship
12924,ship
12925,ship
12926,frog
12927,ship
12928,frog
12929,airplane
12930,airplane
12931,deer
12932,airplane
12933,ship
12934,deer
12935,airplane
12936,airplane
12937,frog
12938,deer
12939,frog
12940,deer
12941,frog
12942,deer
12943,ship
12944,frog
12945,frog
12946,airplane
12947,airplane
12948,airplane
12949,airplane
12950,frog
12951,deer
12952,deer
12953,ship
12954,frog
12955,ship
12956,ship
12957,ship
12958,airplane
12959,frog
12960,frog
12961,airplane
12962,ship
12963,airplane
12964,deer
12965,deer
12966,ship
12967,ship
12968,deer
12969,frog
12970,airplane
12971,deer
12972,airplane
12973,ship
12974,ship
12975,ship
12976,ship
12977,airplane
12978,ship
12979,deer
12980,airplane
12981,airplane
12982,airplane
12983,deer
12984,frog
12985,deer
12986,deer
12987,frog
12988,frog
12989,ship
12990,airplane
12991,ship
12992,airplane
12993,ship
12994,frog
12995,deer
12996,deer
12997,frog
12998,airplane
12999,deer
13000,deer
13001,ship
13002,deer
13003,frog
13004,deer
13005,frog
13006,frog
13007,airplane
13008,deer
13009,ship
13010,deer
13011,ship
13012,ship
13013,ship
13014,deer
13015,ship
13016,ship
13017,frog
13018,ship
13019,frog
13020,deer
13021,frog
13022,airplane
13023,ship
13024,ship
13025,ship
13026,frog
13027,deer
13028,deer
13029,airplane
13030,deer
13031,frog
13032,airplane
13033,frog
13034,deer
13035,ship
13036,ship
13037,airplane
13038,deer
13039,frog
13040,airplane
13041,ship
13042,ship
13043,deer
13044,ship
13045,airplane
13046,airplane
13047,frog
13048,airplane
13049,airplane
13050,deer
13051,frog
13052,deer
13053,ship
13054,deer
13055,frog
13056,deer
13057,ship
13058,deer
13059,deer
13060,deer
13061,airplane
13062,airplane
13063,airplane
13064,ship
13065,airplane
13066,airplane
13067,ship
13068,frog
13069,frog
13070,ship
13071,deer
13072,airplane
13073,frog
13074,frog
13075,ship
13076,deer
13077,frog
13078,ship
13079,frog
13080,airplane
13081,frog
13082,airplane
13083,frog
13084,frog
13085,airplane
13086,ship
13087,ship
13088,airplane
13089,airplane
13090,deer
13091,ship
13092,ship
13093,ship
13094,deer
13095,airplane
13096,ship
13097,frog
13098,airplane
13099,frog
13100,ship
13101,frog
13102,deer
13103,deer
13104,deer
13105,frog
13106,ship
13107,airplane
13108,frog
13109,ship
13110,ship
13111,frog
13112,frog
13113,airplane
13114,deer
13115,ship
13116,frog
13117,ship
13118,deer
13119,deer
13120,deer
13121,airplane
13122,frog
13123,deer
13124,deer
13125,ship
13126,frog
13127,deer
13128,frog
13129,ship
13130,deer
13131,ship
13132,deer
13133,ship
13134,frog
13135,airplane
13136,airplane
13137,ship
13138,ship
13139,ship
13140,airplane
13141,ship
13142,deer
13143,ship
13144,frog
13145,deer
13146,frog
13147,frog
13148,airplane
13149,frog
13150,ship
13151,ship
13152,frog
13153,deer
13154,frog
13155,frog
13156,airplane
13157,frog
13158,ship
13159,airplane
13160,airplane
13161,ship
13162,frog
13163,deer
13164,airplane
13165,airplane
13166,ship
13167,deer
13168,deer
13169,deer
13170,frog
13171,ship
13172,ship
13173,deer
13174,airplane
13175,frog
13176,airplane
13177,frog
13178,deer
13179,ship
13180,frog
13181,frog
13182,ship
13183,deer
13184,deer
13185,deer
13186,airplane
13187,ship
13188,airplane
13189,deer
13190,frog
13191,frog
13192,airplane
13193,ship
13194,frog
13195,deer
13196,deer
13197,frog
13198,airplane
13199,airplane
13200,deer
13201,frog
13202,airplane
13203,ship
13204,frog
13205,ship
13206,frog
13207,ship
13208,deer
13209,airplane
13210,frog
13211,deer
13212,airplane
13213,deer
13214,airplane
13215,deer
13216,ship
13217,airplane
13218,frog
13219,deer
13220,ship
13221,deer
13222,deer
13223,frog
13224,deer
13225,ship
13226,deer
13227,ship
13228,deer
13229,deer
13230,frog
13231,airplane
13232,ship
13233,deer
13234,airplane
13235,frog
13236,ship
13237,airplane
13238,frog
13239,deer
13240,deer
13241,frog
13242,deer
13243,ship
13244,deer
13245,airplane
13246,ship
13247,deer
13248,frog
13249,airplane
13250,frog
13251,ship
13252,deer
13253,deer
13254,deer
13255,ship
13256,ship
13257,ship
13258,deer
13259,airplane
13260,ship
13261,frog
13262,ship
13263,airplane
13264,airplane
13265,deer
13266,airplane
13267,deer
13268,frog
13269,ship
13270,ship
13271,airplane
13272,airplane
13273,airplane
13274,ship
13275,ship
13276,airplane
13277,airplane
13278,ship
13279,deer
13280,deer
13281,frog
13282,frog
13283,airplane
13284,deer
13285,ship
13286,deer
13287,airplane
13288,deer
13289,ship
13290,frog
13291,ship
13292,deer
13293,frog
13294,airplane
13295,deer
13296,frog
13297,frog
13298,airplane
13299,deer
13300,frog
13301,deer
13302,deer
13303,deer
13304,ship
13305,deer
13306,ship
13307,airplane
13308,ship
13309,deer
13310,airplane
13311,deer
13312,ship
13313,airplane
13314,airplane
13315,frog
13316,deer
13317,frog
13318,airplane
13319,frog
13320,deer
13321,airplane
13322,frog
13323,airplane
13324,frog
13325,ship
13326,deer
13327,airplane
13328,deer
13329,deer
13330,frog
13331,frog
13332,deer
13333,ship
13334,deer
13335,deer
13336,deer
13337,frog
13338,deer
13339,frog
13340,deer
13341,airplane
13342,ship
13343,ship
13344,airplane
13345,airplane
13346,frog
13347,deer
13348,ship
13349,airplane
13350,airplane
13351,deer
13352,airplane
13353,deer
13354,ship
13355,deer
13356,deer
13357,airplane
13358,airplane
13359,frog
13360,deer
13361,frog
13362,frog
13363,airplane
13364,deer
13365,deer
13366,ship
13367,deer
13368,deer
13369,airplane
13370,frog
13371,deer
13372,ship
13373,ship
13374,airplane
13375,ship
13376,frog
13377,deer
13378,frog
13379,frog
13380,ship
13381,ship
13382,deer
13383,ship
13384,frog
13385,airplane
13386,airplane
13387,ship
13388,airplane
13389,frog
13390,airplane
13391,frog
13392,deer
13393,frog
13394,airplane
13395,ship
13396,ship
13397,airplane
13398,airplane
13399,airplane
13400,ship
13401,deer
13402,ship
13403,airplane
13404,deer
13405,frog
13406,frog
13407,frog
13408,airplane
13409,deer
13410,airplane
13411,deer
13412,deer
13413,deer
13414,frog
13415,airplane
13416,frog
13417,frog
13418,frog
13419,deer
13420,ship
13421,deer
13422,airplane
13423,frog
13424,deer
13425,airplane
13426,airplane
13427,deer
13428,airplane
13429,deer
13430,airplane
13431,frog
13432,ship
13433,deer
13434,frog
13435,deer
13436,airplane
13437,ship
13438,frog
13439,ship
13440,frog
13441,airplane
13442,frog
13443,frog
13444,ship
13445,frog
13446,ship
13447,frog
13448,airplane
13449,ship
13450,frog
13451,frog
13452,ship
13453,ship
13454,airplane
13455,airplane
13456,deer
